SECAO 01;000121;COPA CERATTI;000121;99;99;PESO     ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000122;TORTA DE FRANGO PEDAAO;000122;7,9;7,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000123;TORTA DE BAURU PEDACO ;000123;8,9;8,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000130;EMPADA DE FRANGO;000130;4,9;4,9;UNIDAD   ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000133;PASTEL DE CARNE ;000133;4,9;4,9;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000143;ESFIHA DIVERSAS ;000143;2,9;2,9;UNIDAD   ;001;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000144;BOLO DE AIPIM ;000144;2,5;2,5;UNIDAD   ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000145;LANCHE NATURAL INTEGRAL PEITO PERU;000145;7,9;7,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000146;LANCHE NATURAL FRANGO ;000146;7,9;7,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000147;LANCHE NATURAL PEITO DE PERU;000147;7,9;7,9;UNIDAD   ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000148;LANCHE NATURAL DE ATUM;000148;7,9;7,9;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000149;NATURAL DE SALAME ;000149;7,9;7,9;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000150;FATIADOR DE FRIOS FILIZOLA;000150;650;650;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000151;BALANCA FILIZOLA;000151;500;500;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000152;FORNO LIVORNO ;000152;1500;1500;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000153;TV AOC 29 ;000153;700;700;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000154;TV PHILIPS 29 ;000154;800;800;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000155;BALCAO EXPOSITOR;000155;1300;1300;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000156;EXPOSITOR DE DOCES;000156;800;800;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000157;PAO FRANCES LUVATA;000157;0,65;0,65;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000158;LAMINA WILKINSON CAIXA C3UN ;000158;2;2;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000160;BOLO CACAROLA PEQUENO ;000160;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000161;CHOCOLATE ;000161;21,9;21,9;UNIDAD   ;030;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000162;BOLO CHOCOLATE PEQUENO;000162;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000164;TORRADA AMERICANA ;000164;36,9;36,9;PESO     ;029;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000165;CASADINHO DE GOIABA ;000165;42,9;42,9;PESO     ;029;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000166;BISNAGUINHA LARANJA ;000166;23,9;23,9;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000167;BOMBOM CEREJA CLICOR PAN 20GR ;000167;2,5;2,5;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000168;PAO FRANCES ;000168;0,43;0,43;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000169;ACRESC PAO DE MT PARMGERGELIM ;000169;10,9;10,9;UNIDAD   ;000;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000170;MINI PAO FRANCES GERGELIMPARM ;000170;18,9;18,9;PESO     ;002;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000171;TORTA DE LEGUMES;000171;25,9;25,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000172;QUICHE ALHO PORO;000172;30,9;30,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000173;BOLO LARANJA TRUFADO;000173;32,9;32,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000174;BOLO TIRA HOLANDESA ;000174;28,9;28,9;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000176;MINI TORTA HOLANDESA;000176;6,5;6,5;UNIDAD   ;009;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000177;SOPA VARIADAS ;000177;30,9;30,9;PESO     ;003;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000178;UVA VERDE SCAROCO ;000178;25,9;25,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000179;UVA ROXA SCAROCO;000179;25,9;25,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000180;PERA;000180;16,9;16,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000181;MIXIRICA;000181;9,9;9,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000182;MACA GALA ;000182;12,9;12,9;PESO     ;005;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000183;MACA ARGENTINA;000183;15,9;15,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000184;MACA VERDE;000184;15,9;15,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000185;GOIABA;000185;12,9;12,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000186;MAMAO ;000186;4,9;4,9;UNIDAD   ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000187;KIWI;000187;15,9;15,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000188;LIMAO ;000188;7,9;7,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000189;CENOURA ;000189;5,9;5,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000190;BERINGELA ;000190;7,9;7,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000191;CHUCHU;000191;5,9;5,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000193;MANDIOQUINHA;000193;10,9;10,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000194;TOMATE SALADA ;000194;6,9;6,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000195;PIMENTAO VERMELHO ;000195;9,9;9,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000196;PIMENTAO VERDE;000196;9,9;9,9;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000197;TOMATE CEREJA ;000197;7;7;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
